"x" "y"
"83" 0.872187367640436 0.352606978035996
"84" 0.696322890464216 0.819007288998895
"85" -0.0343677406199276 -0.088952058973583
"86" 0.575076820328832 0.957892527015012
"87" 0.181632293853909 0.613102248408529
"88" 0.604181732051075 0.968886390856138
"89" -0.873267686460167 -0.382546723079561
"90" -0.305634104181081 -0.7058122869949
"91" -0.325850442051888 -0.856458331598606
"92" 0.521254583727568 0.950227346196578
"93" 0.659472702071071 0.889242270187572
"94" -0.0181401004083455 -0.0572832983693874
"95" -0.584493161644787 -1.00639097962653
"96" 0.265751038677990 0.830602697751528
"97" 0.382221565581858 0.893033615620379
"98" 0.311880167108029 0.805587671533033
"99" 0.821193496696651 0.651123890067106
"100" 0.768499092198908 0.69033114458705
"101" 0.118091104086488 0.454176614712504
"102" -0.491795105859637 -0.888715864098332
"103" -0.991401265840977 -0.0495309065864324
"104" 0.900596115738153 0.0321226708095264
"105" 0.179098850581795 0.372675582439048
"106" 0.320627714041620 0.873653694975562
"107" -0.475372701883316 -0.830657781196273
"108" 0.0235872804187238 -0.00994807743758166
"109" 0.200311337132007 0.636949296933763
"110" -0.353395763318986 -0.815545422912129
"111" -0.788613169454038 -0.770804257444568
"112" -0.939053617883474 -0.0568976062982177
"113" -0.647888671606779 -0.692011226273406
"114" -0.015839708968997 0.0553197408972371
"115" 0.638711773790419 0.830885638496101
"116" 0.438154363073409 0.920880829081214
"117" -0.443596507422626 -1.03347181147651
"118" -0.236763341352344 -0.568593750276162
"119" 0.605448967777193 1.29785399680173
"120" 0.252428781241179 0.672697234808998
"121" 0.392409771215171 0.96433228309825
"122" -0.0595082226209342 -0.286906025932532
"123" 0.147768478374928 0.566756295062719
"124" 0.883631877135485 0.412630508616778
"125" 0.91492393380031 0.246067074134415
"126" 0.524042068514973 0.942880090166053
"127" -0.373212092556059 -1.00269762977458
"128" 0.942456688266248 0.195091295277919
"129" 0.702984981238842 0.71793501997998
"130" 0.764815551228821 0.775841449868326
"131" 0.246560418978333 0.564497575396545
"132" -0.322797711938620 -0.720157001154941
"133" -0.539017544593662 -1.07740873619906
"134" -0.037252991925925 0.106183077033310
"135" -0.92321695620194 -0.210023049105009
"136" 0.599769073538482 0.788265240993459
"137" -0.163466652855277 -0.444348615027177
"138" 0.186921746004373 0.573713193548723
"139" 0.318558361381292 1.02115530368561
"140" 0.63852360425517 0.820702004203884
"141" -0.0479433559812605 -0.094278997307472
"142" -0.922676227521151 -0.275805152435317
"143" -0.532116636168212 -0.793371069917772
"144" 0.0187702323310077 0.0874273234941095
"145" -0.947597935330123 -0.150856664184118
"146" 0.128865835722536 0.276153840010775
"147" -0.986077255103737 0.094854417597511
"148" 0.281030946411192 0.742745309641121
"149" -0.676698993425816 -0.804118167463012
"150" -0.919839242007583 -0.342849904957164
"151" -0.106566224712878 -0.340198011716674
"152" -0.362758968025446 -0.995717336468929
"153" 0.487659817095846 1.04207052030868
"154" 0.664636557456106 0.983741651526755
"155" 0.246880697552115 0.913147640379211
"156" -0.530924652703106 -1.10939620742638
"157" 0.812240430153906 0.551500525718063
"158" 0.132660019211471 0.563003998421031
"159" -0.0905712312087417 -0.283780801417442
"160" -0.0133652715012431 0.00823253358005332
"161" 0.0409284965135157 0.214385681174387
"162" -0.639816694892943 -0.90710845610409
"163" -0.122516698203981 -0.391434012285530
"164" 0.548972258344293 1.04503022667000
"165" -0.125256036408246 -0.346555416270598
"166" 0.391782324761152 0.91348172550144
"167" -0.67722447635606 -0.866761289605178
"168" 0.764251260552555 0.694887404722736
"169" 0.633217367343605 0.823950959956212
"170" -0.263429976068437 -0.902937642429988
"171" -0.330445094499737 -0.717415749563042
"172" -0.885645492002368 -0.289860159017353
"173" 0.767611994408071 0.683809945207776
"174" 0.923917352687567 0.248564352662012
"175" 0.937483332119882 0.40783777487063
"176" -0.319606070406735 -0.77469432432626
"177" 0.134189923759550 0.519432908096062
"178" -0.348605284001678 -0.965874598218047
"179" 0.497435115743428 0.9087153504386
"180" 0.0025251149199903 0.111259210838728
"181" 0.173334661405534 0.450962719895070
"182" 0.308764831162989 0.736155663116762
"183" 0.488188924267888 1.10644157077058
"184" -0.697062060236931 -0.84458174891867
"185" 0.918139888904989 0.267921031555144
"186" -0.95617403415963 -0.230989710134438
"187" -0.544560546055436 -0.978545619006238
"188" -0.692386901937425 -0.780795749758186
"189" 0.317942028399557 0.745420235215304
"190" -0.199483511038125 -0.587388610173171
"191" 0.756189850624651 0.709169523294346
"192" -0.315085164736956 -0.833069482169358
"193" 0.493689000606537 0.901395208860313
"194" -0.105852110311389 -0.207415273877665
"195" 0.523176725953817 1.02810830342076
"196" -0.0559422364458442 -0.439124943250688
"197" 0.497121095657349 1.13585309451130
"198" -0.446115250233561 -0.938649201685073
"199" 0.217730641365051 0.531647125499634
"200" -0.201544512063265 -0.579813074489601
"201" 0.988659867085516 0.0597145185500217
"202" -0.538059988524765 -0.957169668347446
"203" -0.88309618178755 -0.444083397420424
"204" -0.977368938270956 0.0648407217830254
"205" 0.222783105913550 0.564811842119958
"206" -0.403082571458071 -0.968812307150401
"207" 0.150920052547008 0.626419150947418
"208" -0.142905922606587 -0.479544040691347
"209" -0.787261498626322 -0.751425220177636
"210" -0.945230265613645 -0.140398203683925
"211" -0.585725077893585 -1.06294687985282
"212" -0.900202771183103 -0.296147892185329
"213" 0.0238975291140378 0.150043954463269
"214" 0.451602244749665 0.917891227550742
"215" -0.868007014971226 -0.317340999261317
"216" -0.935962804127485 -0.126138820473684
"217" 0.501846495084465 1.0411471611858
"218" -0.455850526224822 -1.20796548568916
"219" 0.516487187240273 1.20777547454602
"220" 0.119501939043403 0.318027247472171
"221" -0.712602267507464 -0.791017043389796
"222" -0.0228018569760025 0.0788641585530562
"223" -0.0726721412502229 -0.289310875981905
"224" -0.274674376472831 -0.682312716253683
"225" -0.21786477137357 -0.544676516321193
"226" -0.363979215733707 -1.05815128527910
"227" 0.0567345321178436 0.0906326509822015
"228" -0.503877085167915 -0.996049322955813
"229" 0.8297349344939 0.569347654046136
"230" -0.720901364926249 -0.682560562473643
"231" 0.229362605139613 0.618465879690526
"232" -0.831330643035471 -0.557708992781084
"233" -0.386121781077236 -0.941204008629454
"234" -0.86491292156279 -0.296475049476388
"235" -0.926152414642274 -0.059660779053132
"236" -0.179113923572004 -0.481253411155742
"237" 0.745121105574071 0.750784027741814
"238" 0.724565659184009 1.04806351504799
"239" -0.414901782758534 -0.880379841952863
"240" -0.95321100950241 -0.0430276353617813
"241" 0.479284941684455 1.02040934314033
"242" -0.749405725393444 -0.892817921968446
"243" 0.878169193863869 0.537074720603107
"244" 0.557013685349375 1.10119297040455
"245" 0.178044422529638 0.447652465439727
"246" -0.569089267402887 -0.880096135934275
"247" 0.204965070821345 0.781955295755133
"248" 0.174749239347875 0.470614516738896
"249" 0.998786515090615 0.114647119281562
"250" -0.0228964993730187 -0.0149676438634360
"251" -0.338773778639734 -1.02701415257960
